project,timestamp,ntasks,nchunks,nfound,seconds
wescon-tools,2026-07-02 15:42:31.370,774,1,774,0.414
wescon-tools,2026-07-02 15:42:31.778,774,1,774,0.407
wescon-tools,2026-07-02 15:42:31.793,18,1,18,0.014
wescon-tools,2026-07-02 15:42:33.700,1465,2,1465,1.481
wescon-tools,2026-07-02 15:46:22.819,774,1,774,0.532
wescon-tools,2026-07-02 15:46:23.295,774,1,774,0.458
wescon-tools,2026-07-02 15:46:23.317,18,1,18,0.016
wescon-tools,2026-07-02 15:46:26.066,1465,2,1465,2.158
wescon-tools,2026-07-02 15:46:26.599,774,1,774,0.443
wescon-tools,2026-07-02 15:46:27.026,774,1,774,0.426
wescon-tools,2026-07-02 15:46:27.043,18,1,18,0.015
wescon-tools,2026-07-02 15:46:28.984,1465,2,1465,1.539
wescon-tools,2026-07-02 15:46:38.624,774,1,774,0.450
wescon-tools,2026-07-02 15:46:39.088,774,1,774,0.447
wescon-tools,2026-07-02 15:46:39.109,18,1,18,0.014
wescon-tools,2026-07-02 15:46:41.468,1465,2,1465,1.931
wescon-tools,2026-07-02 15:46:41.973,774,1,774,0.409
wescon-tools,2026-07-02 15:46:42.389,774,1,774,0.413
wescon-tools,2026-07-02 15:46:42.404,18,1,18,0.014
wescon-tools,2026-07-02 15:46:44.452,1465,2,1465,1.654
wescon-tools,2026-07-02 15:49:37.177,774,1,774,0.550
wescon-tools,2026-07-02 15:49:37.650,774,1,774,0.455
wescon-tools,2026-07-02 15:49:37.672,18,1,18,0.016
wescon-tools,2026-07-02 15:49:40.249,1465,2,1465,2.218
wescon-tools,2026-07-02 15:49:40.807,774,1,774,0.466
wescon-tools,2026-07-02 15:49:41.304,774,1,774,0.495
wescon-tools,2026-07-02 15:49:41.320,18,1,18,0.015
wescon-tools,2026-07-02 15:49:43.353,1465,2,1465,1.727
wescon-tools,2026-07-02 15:59:38.754,1,1,1,0.007
wescon-tools,2026-07-02 16:00:14.072,774,1,774,0.412
wescon-tools,2026-07-02 16:00:14.445,774,1,774,0.355
wescon-tools,2026-07-02 16:00:14.464,18,1,18,0.013
wescon-tools,2026-07-02 16:00:17.397,1465,2,1465,2.253
wescon-tools,2026-07-02 16:00:17.490,18,1,18,0.021
wescon-tools,2026-07-02 16:00:17.510,18,1,18,0.018
wescon-tools,2026-07-02 16:00:17.640,216,1,216,0.108
wescon-tools,2026-07-02 16:00:17.668,18,1,18,0.008
wescon-tools,2026-07-02 16:00:17.707,36,1,36,0.036
wescon-tools,2026-07-02 16:00:17.716,1,1,1,0.003
wescon-tools,2026-07-02 16:00:17.723,2,1,2,0.005
wescon-tools,2026-07-02 16:00:17.729,1,1,1,0.003
wescon-tools,2026-07-02 16:11:28.966,774,1,774,0.503
wescon-tools,2026-07-02 16:11:29.431,774,1,774,0.447
wescon-tools,2026-07-02 16:11:29.453,18,1,18,0.016
wescon-tools,2026-07-02 16:11:31.892,1465,2,1465,2.038
wescon-tools,2026-07-02 16:11:31.989,18,1,18,0.022
wescon-tools,2026-07-02 16:11:32.009,18,1,18,0.018
wescon-tools,2026-07-02 16:11:32.156,216,1,216,0.124
wescon-tools,2026-07-02 16:11:32.188,18,1,18,0.009
wescon-tools,2026-07-02 16:11:32.231,36,1,36,0.040
wescon-tools,2026-07-02 16:11:32.241,1,1,1,0.003
wescon-tools,2026-07-02 16:11:32.249,2,1,2,0.005
wescon-tools,2026-07-02 16:11:32.255,1,1,1,0.003
wescon-tools,2026-07-02 16:11:32.673,774,1,774,0.412
wescon-tools,2026-07-02 16:11:33.101,774,1,774,0.426
wescon-tools,2026-07-02 16:11:33.117,18,1,18,0.016
wescon-tools,2026-07-02 16:11:34.918,1465,2,1465,1.533
wescon-tools,2026-07-02 16:11:34.941,18,1,18,0.022
wescon-tools,2026-07-02 16:11:34.964,18,1,18,0.020
wescon-tools,2026-07-02 16:11:35.076,216,1,216,0.111
wescon-tools,2026-07-02 16:11:35.084,18,1,18,0.008
wescon-tools,2026-07-02 16:11:35.125,36,1,36,0.040
wescon-tools,2026-07-02 16:11:35.129,1,1,1,0.004
wescon-tools,2026-07-02 16:11:35.136,2,1,2,0.006
wescon-tools,2026-07-02 16:11:35.139,1,1,1,0.003
wescon-tools,2026-07-02 16:20:47.301,774,1,774,0.540
wescon-tools,2026-07-02 16:20:47.796,774,1,774,0.476
wescon-tools,2026-07-02 16:20:47.817,18,1,18,0.015
wescon-tools,2026-07-02 16:20:50.524,1465,2,1465,2.143
wescon-tools,2026-07-02 16:20:50.658,18,1,18,0.024
wescon-tools,2026-07-02 16:20:50.680,18,1,18,0.019
wescon-tools,2026-07-02 16:20:50.830,216,1,216,0.125
wescon-tools,2026-07-02 16:20:50.864,18,1,18,0.010
wescon-tools,2026-07-02 16:20:50.908,36,1,36,0.042
wescon-tools,2026-07-02 16:20:50.918,1,1,1,0.004
wescon-tools,2026-07-02 16:20:50.928,2,1,2,0.007
wescon-tools,2026-07-02 16:20:50.935,1,1,1,0.003
wescon-tools,2026-07-02 16:20:51.371,774,1,774,0.433
wescon-tools,2026-07-02 16:20:51.808,774,1,774,0.435
wescon-tools,2026-07-02 16:20:51.822,18,1,18,0.014
wescon-tools,2026-07-02 16:20:53.693,1465,2,1465,1.592
wescon-tools,2026-07-02 16:20:53.720,18,1,18,0.025
wescon-tools,2026-07-02 16:20:53.742,18,1,18,0.021
wescon-tools,2026-07-02 16:20:53.862,216,1,216,0.119
wescon-tools,2026-07-02 16:20:53.870,18,1,18,0.008
wescon-tools,2026-07-02 16:20:53.909,36,1,36,0.038
wescon-tools,2026-07-02 16:20:53.913,1,1,1,0.004
wescon-tools,2026-07-02 16:20:53.918,2,1,2,0.005
wescon-tools,2026-07-02 16:20:53.921,1,1,1,0.002
mcs_prime,2026-06-24 15:20:19.694,12,1,0,0.002
mcs_prime,2026-06-24 15:20:19.699,1,1,0,0.002
hk26_tracking,2026-06-19 14:14:18.300,39,1,0,0.002
hk26_tracking,2026-06-19 14:14:18.303,3,1,0,0.002
hk26_tracking,2026-06-19 14:14:18.306,3,1,0,0.002
hk26_tracking,2026-06-19 14:14:18.309,39,1,0,0.002
hk26_tracking,2026-06-19 14:14:18.311,3,1,0,0.002
hk26_tracking,2026-06-19 14:14:18.313,3,1,0,0.002
hk26_tracking,2026-06-19 14:15:27.917,13,1,0,0.002
hk26_tracking,2026-06-19 14:15:27.921,1,1,0,0.002
hk26_tracking,2026-06-19 14:15:27.924,1,1,0,0.002
hk26_tracking,2026-06-19 14:15:27.927,13,1,0,0.002
hk26_tracking,2026-06-19 14:15:27.929,1,1,0,0.002
hk26_tracking,2026-06-19 14:15:27.931,1,1,0,0.002
hk26_tracking,2026-06-19 14:16:33.855,13,1,0,0.002
hk26_tracking,2026-06-19 14:16:33.858,1,1,0,0.002
hk26_tracking,2026-06-19 14:16:33.861,1,1,0,0.002
hk26_tracking,2026-06-19 14:16:33.865,13,1,0,0.002
hk26_tracking,2026-06-19 14:16:33.867,1,1,0,0.002
hk26_tracking,2026-06-19 14:16:33.868,1,1,0,0.002
hk26_tracking,2026-06-19 14:43:04.580,39,1,0,0.002
hk26_tracking,2026-06-19 14:43:04.583,3,1,0,0.002
hk26_tracking,2026-06-19 14:43:04.586,3,1,0,0.002
hk26_tracking,2026-06-22 10:40:33.452,39,1,0,0.002
hk26_tracking,2026-06-22 10:40:33.456,3,1,0,0.002
hk26_tracking,2026-06-22 10:40:33.459,3,1,0,0.002
hk26_tracking,2026-06-22 10:41:21.405,13,1,0,0.002
hk26_tracking,2026-06-22 10:41:21.409,1,1,0,0.002
hk26_tracking,2026-06-22 10:41:21.412,1,1,0,0.002
hk26_tracking,2026-06-22 10:41:49.156,13,1,0,0.002
hk26_tracking,2026-06-22 10:41:49.159,1,1,0,0.002
hk26_tracking,2026-06-22 10:41:49.163,1,1,0,0.002
hk26_tracking,2026-06-22 15:50:21.065,13,1,0,0.002
hk26_tracking,2026-06-22 15:50:21.068,1,1,0,0.002
hk26_tracking,2026-06-22 15:50:21.072,1,1,0,0.002
hk26_tracking,2026-06-22 20:47:59.341,13,1,0,0.002
hk26_tracking,2026-06-22 20:47:59.344,1,1,0,0.002
hk26_tracking,2026-06-22 20:47:59.347,1,1,0,0.002
hk26_tracking,2026-06-23 10:54:08.577,13,1,0,0.003
hk26_tracking,2026-06-23 10:54:08.583,1,1,0,0.003
hk26_tracking,2026-06-23 10:54:08.586,1,1,0,0.002
hk26_tracking,2026-06-23 15:53:57.367,13,1,0,0.002
hk26_tracking,2026-06-23 15:53:57.371,1,1,0,0.002
hk26_tracking,2026-06-23 15:53:57.380,1,1,0,0.007
hk26_tracking,2026-06-24 10:06:58.215,39,1,13,0.004
hk26_tracking,2026-06-24 10:06:58.219,3,1,1,0.003
hk26_tracking,2026-06-24 10:06:58.223,3,1,1,0.003
hk26_tracking,2026-06-24 10:06:58.229,39,1,13,0.003
hk26_tracking,2026-06-24 10:06:58.231,3,1,1,0.002
hk26_tracking,2026-06-24 10:06:58.234,3,1,1,0.002
hk26_tracking,2026-06-24 10:08:15.733,39,1,13,0.004
hk26_tracking,2026-06-24 10:08:15.738,3,1,1,0.003
hk26_tracking,2026-06-24 10:08:15.743,3,1,1,0.004
hk26_tracking,2026-06-24 10:08:15.749,39,1,13,0.004
hk26_tracking,2026-06-24 10:08:15.753,3,1,1,0.004
hk26_tracking,2026-06-24 10:08:15.756,3,1,1,0.003
hk26_tracking,2026-06-24 10:08:35.624,13,1,13,0.003
hk26_tracking,2026-06-24 10:08:35.628,1,1,1,0.003
hk26_tracking,2026-06-24 10:08:35.632,1,1,1,0.002
hk26_tracking,2026-06-24 10:08:35.636,13,1,13,0.003
hk26_tracking,2026-06-24 10:08:35.639,1,1,1,0.002
hk26_tracking,2026-06-24 10:08:35.641,1,1,1,0.002
hk26_tracking,2026-06-24 10:09:05.061,39,1,13,0.004
hk26_tracking,2026-06-24 10:09:05.065,3,1,1,0.003
hk26_tracking,2026-06-24 10:09:05.069,3,1,1,0.002
hk26_tracking,2026-06-24 10:09:05.074,39,1,13,0.003
hk26_tracking,2026-06-24 10:09:05.077,3,1,1,0.003
hk26_tracking,2026-06-24 10:09:05.080,3,1,1,0.002
hk26_tracking,2026-06-24 10:09:40.881,39,1,13,0.003
hk26_tracking,2026-06-24 10:09:40.884,3,1,1,0.003
hk26_tracking,2026-06-24 10:09:40.887,3,1,1,0.002
hk26_tracking,2026-06-24 10:10:05.608,39,1,13,0.009
hk26_tracking,2026-06-24 10:10:05.610,3,1,1,0.003
hk26_tracking,2026-06-24 10:10:05.613,3,1,1,0.003
hk26_tracking,2026-06-24 10:10:33.706,39,1,13,0.003
hk26_tracking,2026-06-24 10:10:33.708,3,1,1,0.002
hk26_tracking,2026-06-24 10:10:33.710,3,1,1,0.002
hk26_tracking,2026-06-24 10:10:49.415,13,1,13,0.003
hk26_tracking,2026-06-24 10:10:49.419,1,1,1,0.002
hk26_tracking,2026-06-24 10:10:49.423,1,1,1,0.002
hk26_tracking,2026-06-24 10:10:49.428,13,1,13,0.003
hk26_tracking,2026-06-24 10:10:49.430,1,1,1,0.002
hk26_tracking,2026-06-24 10:10:49.433,1,1,1,0.002
hk26_tracking,2026-06-24 10:10:54.660,39,1,39,0.009
hk26_tracking,2026-06-24 10:10:54.707,3,1,3,0.045
hk26_tracking,2026-06-24 10:10:54.720,3,1,3,0.012
hk26_tracking,2026-06-24 10:10:54.731,39,1,39,0.009
hk26_tracking,2026-06-24 10:10:54.736,3,1,3,0.004
hk26_tracking,2026-06-24 10:10:54.739,3,1,3,0.003
hk26_tracking,2026-06-24 10:11:03.544,39,1,39,0.008
hk26_tracking,2026-06-24 10:11:03.550,3,1,3,0.004
hk26_tracking,2026-06-24 10:11:03.554,3,1,3,0.003
hk26_tracking,2026-06-24 10:11:03.563,39,1,39,0.007
hk26_tracking,2026-06-24 10:11:03.567,3,1,3,0.004
hk26_tracking,2026-06-24 10:11:03.570,3,1,3,0.003
